Date,DBO,GLD,SHY,SPY,TLT
2020-11-09,6.785525321960449,175.0800018310547,79.54803466796875,334.56097412109375,139.64102172851562
2020-11-10,6.9755964279174805,175.66000366210938,79.53882598876953,334.0702819824219,138.83570861816406
2020-11-11,7.013610363006592,174.89999389648438,79.5204086303711,336.552001953125,139.33676147460938
2020-11-12,6.928078651428223,175.9600067138672,79.52961730957031,333.28704833984375,141.70794677734375
2020-11-13,6.785525321960449,177.16000366210938,79.52961730957031,337.9012756347656,141.5200958251953
2020-11-16,6.966092586517334,177.14999389648438,79.54803466796875,342.1191711425781,141.18002319335938
2020-11-17,6.966092586517334,176.5,79.53882598876953,340.2791442871094,142.1016387939453
2020-11-18,7.013610363006592,175.49000549316406,79.53882598876953,336.1839294433594,142.5132598876953
2020-11-19,7.02311372756958,175.16000366210938,79.55728149414062,337.5993347167969,143.2470703125
2020-11-20,7.080134868621826,175.69000244140625,79.56647491455078,335.28753662109375,144.517578125
2020-11-23,7.156163692474365,172.22999572753906,79.56647491455078,337.29736328125,143.85543823242188
2020-11-24,7.479283809661865,169.58999633789062,79.57569122314453,342.7324523925781,142.4237823486328
2020-11-25,7.61233377456665,169.50999450683594,79.58490753173828,342.20404052734375,141.9853515625
2020-11-27,7.564815521240234,167.7899932861328,79.58490753173828,343.1571350097656,143.36328125
2020-11-30,7.517297744750977,166.6699981689453,79.60331726074219,341.6379089355469,143.18441772460938
2020-12-01,7.412759304046631,170.17999267578125,79.56001281738281,345.3745422363281,141.07313537597656
2020-12-02,7.507794380187988,171.4600067138672,79.57843017578125,346.10113525390625,139.95355224609375
2020-12-03,7.593326091766357,172.80999755859375,79.5969009399414,346.00677490234375,141.08213806152344
2020-12-04,7.650347709655762,172.32000732421875,79.58765411376953,348.98858642578125,139.01309204101562
2020-12-07,7.621837615966797,174.88999938964844,79.60610961914062,348.2713928222656,140.26707458496094
2020-12-08,7.61233377456665,175.5,79.58765411376953,349.29046630859375,140.92990112304688
2020-12-09,7.602829933166504,172.5,79.57843017578125,346.15771484375,140.464111328125
2020-12-10,7.802403926849365,172.1699981689453,79.5969009399414,346.0445251464844,141.7091522216797
2020-12-11,7.745382308959961,172.49000549316406,79.64295959472656,345.6387939453125,142.21072387695312
2020-12-14,7.811907768249512,171.5399932861328,79.63372802734375,344.0912780761719,141.81661987304688
2020-12-15,7.916446208953857,173.94000244140625,79.63372802734375,348.7431945800781,141.34194946289062
2020-12-16,7.963963985443115,174.89999389648438,79.63372802734375,349.29046630859375,140.96572875976562
2020-12-17,8.058999061584473,176.74000549316406,79.63558959960938,351.2437438964844,140.59274291992188
2020-12-18,8.135027885437012,176.44000244140625,79.62635803222656,349.8411865234375,140.1712646484375
2020-12-21,7.916446208953857,175.8800048828125,79.62635803222656,348.59039306640625,140.72718811035156
2020-12-22,7.783396244049072,174.49000549316406,79.62635803222656,348.0028381347656,141.45347595214844
2020-12-23,7.954460620880127,175.64999389648438,79.64480590820312,348.3155517578125,140.47610473632812
2020-12-24,7.99247407913208,176.35000610351562,79.62635803222656,349.670654296875,141.03207397460938
2020-12-28,7.906942844390869,175.7100067138672,79.63558959960938,352.6746826171875,141.0948028564453
2020-12-29,7.944956302642822,176.35000610351562,79.63558959960938,352.0018310546875,140.91549682617188
2020-12-30,8.001978874206543,177.6999969482422,79.64480590820312,352.5039978027344,141.22030639648438
2020-12-31,8.011482238769531,178.36000061035156,79.63558959960938,354.2950439453125,141.42654418945312
2021-01-04,7.849922180175781,182.3300018310547,79.64480590820312,349.4716796875,141.2562255859375
2021-01-05,8.26807689666748,182.8699951171875,79.64480590820312,351.8786315917969,140.2071533203125
2021-01-06,8.325098037719727,179.89999389648438,79.59870910644531,353.9822998046875,137.3289337158203
2021-01-07,8.420133590698242,179.47999572753906,79.61713409423828,359.24163818359375,136.11846923828125
2021-01-08,8.66722583770752,173.33999633789062,79.6079330444336,361.2884826660156,135.67919921875
2021-01-11,8.61020565032959,173.0,79.59870910644531,358.8531494140625,135.45497131347656
2021-01-12,8.781268119812012,174.1199951171875,79.59870910644531,358.9288330078125,135.34735107421875
2021-01-13,8.752758026123047,173.3699951171875,79.5895004272461,359.8954162597656,136.87159729003906
2021-01-14,8.866799354553223,173.27999877929688,79.59870910644531,358.63507080078125,135.58944702148438
2021-01-15,8.62921142578125,171.1300048828125,79.6079330444336,356.0196838378906,136.12744140625
2021-01-19,8.762261390686035,172.5800018310547,79.63558959960938,358.8151550292969,136.56678771972656
2021-01-20,8.771763801574707,175.38999938964844,79.62635803222656,363.7806701660156,136.70127868652344
2021-01-21,8.752758026123047,175.27999877929688,79.63558959960938,364.1123046875,135.74195861816406
2021-01-22,8.619708061218262,173.89999389648438,79.63558959960938,362.8236389160156,136.1812744140625
2021-01-25,8.724246978759766,174.0500030517578,79.64480590820312,364.2545471191406,137.78627014160156
2021-01-26,8.66722583770752,173.6199951171875,79.63558959960938,363.6859130859375,137.52621459960938
2021-01-27,8.695735931396484,172.52000427246094,79.63558959960938,354.79730224609375,137.87586975097656
2021-01-28,8.62921142578125,172.67999267578125,79.62635803222656,357.8486022949219,137.11370849609375
2021-01-29,8.619708061218262,172.61000061035156,79.65402221679688,350.6846923828125,136.2888641357422
2021-02-01,8.857295989990234,174.22999572753906,79.6632308959961,356.52191162109375,136.4468536376953
2021-02-02,9.037864685058594,172.11000061035156,79.63558197021484,361.5633239746094,135.567138671875
2021-02-03,9.189920425415039,171.85000610351562,79.6447982788086,361.8475341796875,134.36422729492188
2021-02-04,9.275452613830566,168.14999389648438,79.6447982788086,365.96026611328125,134.00511169433594
2021-02-05,9.351480484008789,169.80999755859375,79.6632308959961,367.4005432128906,132.88311767578125
2021-02-08,9.532047271728516,171.52000427246094,79.65401458740234,370.053955078125,133.466552734375
2021-02-09,9.570061683654785,172.0800018310547,79.63558197021484,369.8074645996094,133.56527709960938
2021-02-10,9.589069366455078,172.7100067138672,79.6447982788086,369.64642333984375,134.4539794921875
2021-02-11,9.54155158996582,171.2100067138672,79.6447982788086,370.24346923828125,133.71795654296875
2021-02-12,9.72211742401123,170.69000244140625,79.65401458740234,372.0723571777344,132.0571746826172
2021-02-16,9.845664024353027,168.24000549316406,79.62635040283203,371.7501220703125,130.04641723632812
2021-02-17,9.883678436279297,166.3300018310547,79.6447982788086,371.8354797363281,130.8722686767578
2021-02-18,9.779139518737793,166.32000732421875,79.6447982788086,370.2528991699219,130.34266662597656
2021-02-19,9.674600601196289,167.00999450683594,79.65401458740234,369.5990295410156,128.61012268066406
2021-02-22,10.016728401184082,169.50999450683594,79.63558197021484,366.7561340332031,127.63165283203125
2021-02-23,10.130770683288574,169.1199951171875,79.6447982788086,367.20159912109375,127.26360321044922
2021-02-24,10.358855247497559,169.0,79.62635040283203,371.2479248046875,126.42875671386719
2021-02-25,10.3113374710083,165.82000732421875,79.50646209716797,362.3023681640625,124.36409759521484
2021-02-26,10.045238494873047,161.80999755859375,79.60791778564453,360.43548583984375,128.4754180908203
2021-03-01,9.874176025390625,161.52999877929688,79.60052490234375,369.1725769042969,126.7785873413086
2021-03-02,9.807649612426758,162.41000366210938,79.61896514892578,366.2918395996094,126.78765106201172
2021-03-03,10.02623176574707,160.6199951171875,79.5728530883789,361.4400634765625,125.4124984741211
2021-03-04,10.42538070678711,159.0399932861328,79.5728530883789,356.9672546386719,124.6036376953125
2021-03-05,10.729493141174316,159.13999938964844,79.5728530883789,363.5343017578125,124.84627532958984
2021-03-08,10.54892635345459,157.49000549316406,79.54518127441406,361.72430419921875,123.8756332397461
2021-03-09,10.482401847839355,160.83999633789062,79.54518127441406,366.8888854980469,125.59229278564453
2021-03-10,10.615450859069824,161.66000366210938,79.5728530883789,369.1725769042969,125.84386444091797
2021-03-11,10.805521011352539,161.52000427246094,79.5728530883789,372.9156799316406,124.9361572265625
2021-03-12,10.74850082397461,161.49000549316406,79.56361389160156,373.41790771484375,122.28485107421875
2021-03-15,10.738996505737305,162.1999969482422,79.5728530883789,375.6448669433594,123.00386047363281
2021-03-16,10.67247200012207,162.35000610351562,79.5728530883789,375.1710510253906,122.5095443725586
2021-03-17,10.700983047485352,163.50999450683594,79.59129333496094,376.4502868652344,121.59283447265625
2021-03-18,9.978713989257812,162.55999755859375,79.58208465576172,370.97314453125,120.36149597167969
2021-03-19,10.254316329956055,163.24000549316406,79.58208465576172,370.28668212890625,121.10743713378906
2021-03-22,10.244812965393066,163.0,79.5728530883789,373.2433776855469,122.46456909179688
2021-03-23,9.798147201538086,161.80999755859375,79.58208465576172,370.3056945800781,123.57009887695312
2021-03-24,10.216301918029785,162.3699951171875,79.60052490234375,368.42327880859375,124.23516845703125
2021-03-25,9.86467170715332,161.77999877929688,79.6097412109375,370.4958801269531,123.25550079345703
2021-03-26,10.254316329956055,162.24000549316406,79.6097412109375,376.46636962890625,122.82411193847656
2021-03-29,10.273324012756348,160.30999755859375,79.59129333496094,376.27618408203125,121.7815170288086
2021-03-30,10.111763954162598,157.57000732421875,79.59129333496094,375.2779541015625,122.41967010498047
2021-03-31,9.997721672058105,159.9600067138672,79.56361389160156,376.7991027832031,121.73658752441406
2021-04-01,10.368359565734863,161.97999572753906,79.56269836425781,380.8681335449219,123.75701904296875
2021-04-05,10.045238494873047,161.9199981689453,79.54425811767578,386.3348083496094,123.21707153320312
2021-04-06,10.178288459777832,163.22000122070312,79.56269836425781,386.10662841796875,124.05403137207031
2021-04-07,10.18779182434082,162.75999450683594,79.57191467285156,386.5534973144531,123.19002532958984
2021-04-08,10.12126636505127,164.50999450683594,79.59961700439453,388.3883972167969,124.2070541381836
2021-04-09,10.111763954162598,163.27000427246094,79.57191467285156,391.2120056152344,123.75701904296875
2021-04-12,10.18779182434082,162.27999877929688,79.55350494384766,391.3546447753906,123.70304870605469
2021-04-13,10.320840835571289,163.42999267578125,79.58116912841797,392.5144958496094,124.6300277709961
2021-04-14,10.67247200012207,162.72000122070312,79.58116912841797,391.1739807128906,124.23409271240234
2021-04-15,10.691478729248047,165.35000610351562,79.59961700439453,395.3762512207031,126.31303405761719
2021-04-16,10.67247200012207,166.35000610351562,79.59040832519531,396.6977844238281,125.33201599121094
2021-04-19,10.681975364685059,165.88999938964844,79.58116912841797,394.7486877441406,124.97203063964844
2021-04-20,10.529919624328613,166.47999572753906,79.59961700439453,391.8585510253906,125.54801940917969
2021-04-21,10.349352836608887,168.1300048828125,79.61807250976562,395.5662841796875,125.80003356933594
2021-04-22,10.444387435913086,167.0399932861328,79.60884094238281,391.95355224609375,126.34902954101562
2021-04-23,10.529919624328613,166.39999389648438,79.59040832519531,396.20330810546875,126.05200958251953
2021-04-26,10.491905212402344,166.83999633789062,79.57191467285156,397.0303955078125,125.87203979492188
2021-04-27,10.662968635559082,166.4199981689453,79.56269836425781,396.94482421875,124.77405548095703
2021-04-28,10.758003234863281,166.91000366210938,79.58116912841797,396.8308410644531,124.85501098632812
2021-04-29,10.900557518005371,166.22000122070312,79.59961700439453,399.3597717285156,124.48604583740234
2021-04-30,10.681975364685059,165.66000366210938,79.60884094238281,396.7357177734375,124.77405548095703
2021-05-03,10.853039741516113,167.80999755859375,79.60148620605469,397.5914001464844,124.8488540649414
2021-05-04,11.090627670288086,166.5800018310547,79.60148620605469,395.13848876953125,125.69608306884766
2021-05-05,11.043109893798828,167.27000427246094,79.61991882324219,395.26202392578125,125.90338134765625
2021-05-06,11.014599800109863,170.05999755859375,79.61991882324219,398.4184875488281,126.1106948852539
2021-05-07,11.03360652923584,171.58999633789062,79.64759826660156,401.3181457519531,125.48884582519531
2021-05-10,11.081124305725098,172.11000061035156,79.61991882324219,397.34423828125,124.21796417236328
2021-05-11,11.166655540466309,172.13999938964844,79.6106948852539,393.7979431152344,123.51490020751953
2021-05-12,11.252187728881836,170.42999267578125,79.60148620605469,385.4316711425781,122.2170639038086
2021-05-13,10.91006088256836,171.1300048828125,79.61991882324219,390.0616455078125,122.40635681152344
2021-05-14,11.10013198852539,172.69000244140625,79.61991882324219,396.0512390136719,123.55101776123047
2021-05-17,11.242684364318848,174.6999969482422,79.61991882324219,395.04345703125,123.28963470458984
2021-05-18,11.11913776397705,175.0399932861328,79.629150390625,391.6398620605469,122.9741439819336
2021-05-19,10.777010917663574,175.16000366210938,79.60148620605469,390.61309814453125,122.67668914794922
2021-05-20,10.54892635345459,175.9600067138672,79.63836669921875,394.81524658203125,123.68614959716797
2021-05-21,10.862544059753418,176.0399932861328,79.61991882324219,394.49200439453125,124.08274841308594
2021-05-24,11.147648811340332,176.35000610351562,79.63836669921875,398.5135498046875,124.54241180419922
2021-05-25,11.109634399414062,177.9499969482422,79.63836669921875,397.6293640136719,125.69608306884766
2021-05-26,11.19516658782959,177.63999938964844,79.65681457519531,398.4184875488281,125.47979736328125
2021-05-27,11.252187728881836,177.7100067138672,79.65681457519531,398.627685546875,124.97502899169922
2021-05-28,11.233180046081543,178.3800048828125,79.65681457519531,399.34075927734375,124.7767562866211
2021-06-01,11.451762199401855,177.89999389648438,79.64020538330078,398.9889831542969,124.7487564086914
2021-06-02,11.584811210632324,178.77000427246094,79.64944458007812,399.6163635253906,125.03763580322266
2021-06-03,11.603818893432617,175.27000427246094,79.62174987792969,398.13323974609375,124.56825256347656
2021-06-04,11.660840034484863,177.16000366210938,79.64944458007812,401.7745666503906,126.274169921875
2021-06-07,11.67984676361084,177.8699951171875,79.64020538330078,401.3847351074219,125.88600158691406
2021-06-08,11.822400093078613,177.32000732421875,79.65867614746094,401.4703063964844,126.77058410644531
2021-06-09,11.746371269226074,176.97999572753906,79.64020538330078,400.871337890625,127.88982391357422
2021-06-10,11.812897682189941,177.74000549316406,79.66790771484375,402.7347412109375,128.65704345703125
2021-06-11,11.841407775878906,175.74000549316406,79.64944458007812,403.4002685546875,128.44943237304688
2021-06-14,11.917435646057129,174.7100067138672,79.62174987792969,404.3034973144531,127.46561431884766
2021-06-15,12.050485610961914,174.0500030517578,79.61253356933594,403.5619201660156,127.31214141845703
2021-06-16,12.012471199035645,171.11000061035156,79.53865814208984,401.30865478515625,127.203857421875
2021-06-17,11.812897682189941,165.85000610351562,79.53865814208984,401.17559814453125,129.1082763671875
